run_id,specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_level,im_value,scale_factor,converged,analysis_status,gm_file,dt,npts,opensees_returncode,edp_max_drift_ratio,edp_residual_drift_ratio,steel_tube_eps_t_max,steel_tube_eps_c_min,concrete_core_eps_c_min,record_set
S04/JOS090/P1/G3fine_r36/SaT1/8,S04,JOS090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,JOS090.AT2,0.02,2200,0,0.05152357142857143,0.0090655,0.0105073,-0.0105073,0.0,FFext
S04/JOS090/P1/G3fine_r36/SaT1/9,S04,JOS090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,JOS090.AT2,0.02,2200,0,0.06275392857142857,0.014133785714285715,0.012825,-0.012825,0.0,FFext
S04/JOS090/P1/G3fine_r36/SaT1/10,S04,JOS090,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,JOS090.AT2,0.02,2200,0,0.0728957142857143,0.01741857142857143,0.0149347,-0.0149347,0.0,FFext
S04/JOS090/P1/G3fine_r36/SaT1/11,S04,JOS090,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,JOS090.AT2,0.02,2200,0,0.08142500000000001,0.018963607142857143,0.0167118,-0.0167118,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/0,S05,JOS090,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,JOS090.AT2,0.02,2200,0,0.009003575,0.002034955,0.00187545,-0.00187545,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/1,S05,JOS090,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,JOS090.AT2,0.02,2200,0,0.010544125,0.0042224,0.00223069,-0.00223069,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/2,S05,JOS090,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,JOS090.AT2,0.02,2200,0,0.011344525,0.003920175,0.00242454,-0.00242454,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/3,S05,JOS090,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,JOS090.AT2,0.02,2200,0,0.012930975,0.0027456,0.00280264,-0.00280264,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/4,S05,JOS090,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,JOS090.AT2,0.02,2200,0,0.014574625,0.0010729,0.00321805,-0.00321805,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/5,S05,JOS090,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,JOS090.AT2,0.02,2200,0,0.016175225,0.000730895,0.00360232,-0.00360232,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/6,S05,JOS090,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,JOS090.AT2,0.02,2200,0,0.01881645,0.00113877,0.00422266,-0.00422266,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/7,S05,JOS090,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,JOS090.AT2,0.02,2200,0,0.022023025,0.0013748,0.00495912,-0.00495912,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/8,S05,JOS090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,JOS090.AT2,0.02,2200,0,0.024863175,0.003806175,0.00559898,-0.00559898,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/9,S05,JOS090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,JOS090.AT2,0.02,2200,0,0.02773775,0.005553675,0.00624007,-0.00624007,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/10,S05,JOS090,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,JOS090.AT2,0.02,2200,0,0.03039975,0.006754875,0.00683251,-0.00683251,0.0,FFext
S05/JOS090/P1/G3fine_r36/SaT1/11,S05,JOS090,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,JOS090.AT2,0.02,2200,0,0.033032,0.0076928,0.00741768,-0.00741768,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/0,S01,KAK000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,KAK000.AT2,0.01,4096,0,0.0022080533333333333,0.000152663,0.000441611,-0.000441611,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/1,S01,KAK000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,KAK000.AT2,0.01,4096,0,0.004416066666666667,0.00030425133333333333,0.000883228,-0.000883228,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/2,S01,KAK000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,KAK000.AT2,0.01,4096,0,0.006618966666666667,0.0003760533333333333,0.00132461,-0.00132461,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/3,S01,KAK000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,KAK000.AT2,0.01,4096,0,0.008697866666666667,6.573499999999999e-05,0.00174987,-0.00174987,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/4,S01,KAK000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,KAK000.AT2,0.01,4096,0,0.010388033333333333,0.0009146333333333334,0.00210916,-0.00210916,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/5,S01,KAK000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,KAK000.AT2,0.01,4096,0,0.012637233333333333,0.0017430966666666667,0.00261925,-0.00261925,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/6,S01,KAK000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,KAK000.AT2,0.01,4096,0,0.014983266666666667,0.002385243333333333,0.00316435,-0.00316435,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/7,S01,KAK000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,KAK000.AT2,0.01,4096,0,0.017288266666666666,0.00173788,0.00369798,-0.00369798,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/8,S01,KAK000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,KAK000.AT2,0.01,4096,0,0.01960143333333333,0.0014006966666666669,0.00422555,-0.00422555,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/9,S01,KAK000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,KAK000.AT2,0.01,4096,0,0.02277766666666667,0.0016914566666666666,0.00497166,-0.00497166,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/10,S01,KAK000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,KAK000.AT2,0.01,4096,0,0.0254466,0.0029356966666666665,0.00555381,-0.00555381,0.0,FFext
S01/KAK000/P1/G3fine_r36/SaT1/11,S01,KAK000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,KAK000.AT2,0.01,4096,0,0.025527233333333333,0.00241226,0.00557232,-0.00557232,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/0,S02,KAK000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,KAK000.AT2,0.01,4096,0,0.001478290625,0.000374959375,0.000311827,-0.000311827,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/1,S02,KAK000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,KAK000.AT2,0.01,4096,0,0.0029565843749999998,0.0007499249999999999,0.000623654,-0.000623654,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/2,S02,KAK000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,KAK000.AT2,0.01,4096,0,0.00443490625,0.00112556875,0.0009355,-0.0009355,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/3,S02,KAK000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,KAK000.AT2,0.01,4096,0,0.0059135,0.00151654375,0.00124776,-0.00124776,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/4,S02,KAK000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,KAK000.AT2,0.01,4096,0,0.007393,0.002056896875,0.00156305,-0.00156305,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/5,S02,KAK000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,KAK000.AT2,0.01,4096,0,0.00887328125,0.0033019062499999997,0.00188859,-0.00188859,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/6,S02,KAK000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,KAK000.AT2,0.01,4096,0,0.01030825,0.004905375,0.00222039,-0.00222039,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/7,S02,KAK000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,KAK000.AT2,0.01,4096,0,0.011587812500000001,0.0033240312499999997,0.00253553,-0.00253553,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/8,S02,KAK000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,KAK000.AT2,0.01,4096,0,0.01365978125,9.50978125e-05,0.00305183,-0.00305183,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/9,S02,KAK000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,KAK000.AT2,0.01,4096,0,0.0144066875,0.000746990625,0.00324587,-0.00324587,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/10,S02,KAK000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,KAK000.AT2,0.01,4096,0,0.014195281249999999,0.00035397499999999997,0.00317949,-0.00317949,0.0,FFext
S02/KAK000/P1/G3fine_r36/SaT1/11,S02,KAK000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,KAK000.AT2,0.01,4096,0,0.01527721875,0.000493109375,0.00344688,-0.00344688,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/0,S03,KAK000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,KAK000.AT2,0.01,4096,0,0.0020213457142857143,0.0016264971428571428,0.000433145,-0.000433145,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/1,S03,KAK000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,KAK000.AT2,0.01,4096,0,0.0040424,0.0032499142857142856,0.000866232,-0.000866232,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/2,S03,KAK000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,KAK000.AT2,0.01,4096,0,0.006037,0.0046505999999999995,0.00129409,-0.00129409,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/3,S03,KAK000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,KAK000.AT2,0.01,4096,0,0.007665285714285715,0.004887000000000001,0.00164805,-0.00164805,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/4,S03,KAK000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,KAK000.AT2,0.01,4096,0,0.009527142857142857,0.003030742857142857,0.00207232,-0.00207232,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/5,S03,KAK000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,KAK000.AT2,0.01,4096,0,0.011172857142857142,0.0001763037142857143,0.00247043,-0.00247043,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/6,S03,KAK000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,KAK000.AT2,0.01,4096,0,0.012308685714285714,0.0026433771428571425,0.00275443,-0.00275443,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/7,S03,KAK000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,KAK000.AT2,0.01,4096,0,0.012989657142857143,0.003459085714285714,0.00292701,-0.00292701,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/8,S03,KAK000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,KAK000.AT2,0.01,4096,0,0.013473114285714285,0.003686171428571428,0.00305076,-0.00305076,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/9,S03,KAK000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,KAK000.AT2,0.01,4096,0,0.01400157142857143,0.003956914285714286,0.00318496,-0.00318496,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/10,S03,KAK000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,KAK000.AT2,0.01,4096,0,0.01456082857142857,0.004291342857142858,0.00332821,-0.00332821,0.0,FFext
S03/KAK000/P1/G3fine_r36/SaT1/11,S03,KAK000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,KAK000.AT2,0.01,4096,0,0.015115428571428571,0.004726257142857142,0.00346804,-0.00346804,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/0,S04,KAK000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,KAK000.AT2,0.01,4096,0,0.00738875,0.001319182142857143,0.00138633,-0.00138633,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/1,S04,KAK000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,KAK000.AT2,0.01,4096,0,0.01079532142857143,0.0014389964285714287,0.00205666,-0.00205666,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/2,S04,KAK000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,KAK000.AT2,0.01,4096,0,0.012188607142857143,0.00172465,0.00235473,-0.00235473,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/3,S04,KAK000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,KAK000.AT2,0.01,4096,0,0.014365678571428573,0.0018641535714285717,0.00283526,-0.00283526,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/4,S04,KAK000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,KAK000.AT2,0.01,4096,0,0.016009178571428574,0.005146321428571429,0.00319718,-0.00319718,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/5,S04,KAK000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,KAK000.AT2,0.01,4096,0,0.018269857142857143,0.006224928571428571,0.00369666,-0.00369666,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/6,S04,KAK000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,KAK000.AT2,0.01,4096,0,0.019919678571428574,0.00569725,0.00405284,-0.00405284,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/7,S04,KAK000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,KAK000.AT2,0.01,4096,0,0.020836214285714288,0.004960750000000001,0.00424633,-0.00424633,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/8,S04,KAK000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,KAK000.AT2,0.01,4096,0,0.02313492857142857,0.004120250000000001,0.00470833,-0.00470833,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/9,S04,KAK000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,KAK000.AT2,0.01,4096,0,0.02489914285714286,0.00388825,0.00507973,-0.00507973,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/10,S04,KAK000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,KAK000.AT2,0.01,4096,0,0.02615057142857143,0.0038993928571428578,0.00534175,-0.00534175,0.0,FFext
S04/KAK000/P1/G3fine_r36/SaT1/11,S04,KAK000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,KAK000.AT2,0.01,4096,0,0.03007114285714286,0.005516857142857143,0.00614094,-0.00614094,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/0,S05,KAK000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,KAK000.AT2,0.01,4096,0,0.00174324,0.00057596,0.000359543,-0.000359543,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/1,S05,KAK000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,KAK000.AT2,0.01,4096,0,0.00348645,0.00115187,0.000719081,-0.000719081,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/2,S05,KAK000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,KAK000.AT2,0.01,4096,0,0.005227025,0.001721785,0.00107813,-0.00107813,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/3,S05,KAK000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,KAK000.AT2,0.01,4096,0,0.00691665,0.002173925,0.00142773,-0.00142773,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/4,S05,KAK000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,KAK000.AT2,0.01,4096,0,0.00825795,0.001983835,0.00171051,-0.00171051,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/5,S05,KAK000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,KAK000.AT2,0.01,4096,0,0.009837675,0.000470185,0.00205799,-0.00205799,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/6,S05,KAK000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,KAK000.AT2,0.01,4096,0,0.0114355,0.002226665,0.00242784,-0.00242784,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/7,S05,KAK000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,KAK000.AT2,0.01,4096,0,0.012828575,0.00416815,0.00276039,-0.00276039,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/8,S05,KAK000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,KAK000.AT2,0.01,4096,0,0.013865325,0.0042331,0.00301134,-0.00301134,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/9,S05,KAK000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,KAK000.AT2,0.01,4096,0,0.014596475,0.00311205,0.00318982,-0.00318982,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/10,S05,KAK000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,KAK000.AT2,0.01,4096,0,0.01516145,0.0019543525,0.00332793,-0.00332793,0.0,FFext
S05/KAK000/P1/G3fine_r36/SaT1/11,S05,KAK000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,KAK000.AT2,0.01,4096,0,0.015651,0.0011444075,0.00344753,-0.00344753,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/0,S01,LOS270,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,LOS270.AT2,0.01,1999,0,0.007126166666666667,0.0011835733333333332,0.00142689,-0.00142689,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/1,S01,LOS270,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,LOS270.AT2,0.01,1999,0,0.012767666666666665,0.0029933933333333336,0.00264921,-0.00264921,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/2,S01,LOS270,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,LOS270.AT2,0.01,1999,0,0.019439,0.00060524,0.00418693,-0.00418693,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/3,S01,LOS270,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,LOS270.AT2,0.01,1999,0,0.023185266666666666,0.00105016,0.00502346,-0.00502346,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/4,S01,LOS270,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,LOS270.AT2,0.01,1999,0,0.024652733333333333,0.0006447166666666667,0.0053528,-0.0053528,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/5,S01,LOS270,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,LOS270.AT2,0.01,1999,0,0.0234598,0.0021788566666666666,0.00508953,-0.00508953,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/6,S01,LOS270,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,LOS270.AT2,0.01,1999,0,0.02613623333333333,0.0033400333333333337,0.00569722,-0.00569722,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/7,S01,LOS270,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,LOS270.AT2,0.01,1999,0,0.028446633333333332,0.004653233333333334,0.00620261,-0.00620261,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/8,S01,LOS270,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,LOS270.AT2,0.01,1999,0,0.030234866666666665,0.0055408333333333325,0.00658937,-0.00658937,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/9,S01,LOS270,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,LOS270.AT2,0.01,1999,0,0.032425,0.005779800000000001,0.00706317,-0.00706317,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/10,S01,LOS270,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,LOS270.AT2,0.01,1999,0,0.03531433333333333,0.005864433333333333,0.007689,-0.007689,0.0,FFext
S01/LOS270/P1/G3fine_r36/SaT1/11,S01,LOS270,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,LOS270.AT2,0.01,1999,0,0.039550666666666665,0.006586266666666667,0.00857235,-0.00857235,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/0,S02,LOS270,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,LOS270.AT2,0.01,1999,0,0.0051299375,0.00447828125,0.00108217,-0.00108217,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/1,S02,LOS270,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,LOS270.AT2,0.01,1999,0,0.00890275,0.005357906249999999,0.00189686,-0.00189686,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/2,S02,LOS270,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,LOS270.AT2,0.01,1999,0,0.01106709375,0.00397125,0.00240573,-0.00240573,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/3,S02,LOS270,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,LOS270.AT2,0.01,1999,0,0.015063875,0.00285961875,0.00338535,-0.00338535,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/4,S02,LOS270,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,LOS270.AT2,0.01,1999,0,0.01973175,0.00222796875,0.00450571,-0.00450571,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/5,S02,LOS270,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,LOS270.AT2,0.01,1999,0,0.02404884375,0.0022876531249999997,0.00550789,-0.00550789,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/6,S02,LOS270,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,LOS270.AT2,0.01,1999,0,0.0270355625,0.0006301031250000001,0.00619254,-0.00619254,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/7,S02,LOS270,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,LOS270.AT2,0.01,1999,0,0.028208406249999998,0.0022323343749999997,0.00645718,-0.00645718,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/8,S02,LOS270,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,LOS270.AT2,0.01,1999,0,0.02844071875,0.0035169687499999997,0.00650569,-0.00650569,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/9,S02,LOS270,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,LOS270.AT2,0.01,1999,0,0.03158468749999999,0.00472303125,0.00724873,-0.00724873,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/10,S02,LOS270,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,LOS270.AT2,0.01,1999,0,0.0351009375,0.0055180312499999995,0.00805032,-0.00805032,0.0,FFext
S02/LOS270/P1/G3fine_r36/SaT1/11,S02,LOS270,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,LOS270.AT2,0.01,1999,0,0.038094687499999995,0.005723218749999999,0.008732,-0.008732,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/0,S03,LOS270,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,LOS270.AT2,0.01,1999,0,0.008469657142857143,0.0060282,0.00182913,-0.00182913,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/1,S03,LOS270,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,LOS270.AT2,0.01,1999,0,0.012127571428571429,0.001313922857142857,0.00271753,-0.00271753,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/2,S03,LOS270,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,LOS270.AT2,0.01,1999,0,0.014244742857142858,0.0002482548571428571,0.00324491,-0.00324491,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/3,S03,LOS270,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,LOS270.AT2,0.01,1999,0,0.01698854285714286,0.00026635571428571426,0.00393148,-0.00393148,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/4,S03,LOS270,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,LOS270.AT2,0.01,1999,0,0.019276371428571425,0.0007892714285714286,0.00448587,-0.00448587,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/5,S03,LOS270,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,LOS270.AT2,0.01,1999,0,0.021797285714285713,0.0016454057142857143,0.00508439,-0.00508439,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/6,S03,LOS270,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,LOS270.AT2,0.01,1999,0,0.024179971428571426,0.00186016,0.00563995,-0.00563995,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/7,S03,LOS270,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,LOS270.AT2,0.01,1999,0,0.02549697142857143,0.00061028,0.0059381,-0.0059381,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/8,S03,LOS270,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,LOS270.AT2,0.01,1999,0,0.026716914285714287,0.0012697485714285716,0.0062044,-0.0062044,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/9,S03,LOS270,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,LOS270.AT2,0.01,1999,0,0.030222,0.003129542857142857,0.00701987,-0.00701987,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/10,S03,LOS270,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,LOS270.AT2,0.01,1999,0,0.033514857142857145,0.0044885142857142854,0.00778576,-0.00778576,0.0,FFext
S03/LOS270/P1/G3fine_r36/SaT1/11,S03,LOS270,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,LOS270.AT2,0.01,1999,0,0.03645085714285714,0.0053870571428571426,0.00846882,-0.00846882,0.0,FFext
S04/LOS270/P1/G3fine_r36/SaT1/0,S04,LOS270,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,LOS270.AT2,0.01,1999,0,0.008054678571428572,0.0033582464285714284,0.00151336,-0.00151336,0.0,FFext
S04/LOS270/P1/G3fine_r36/SaT1/1,S04,LOS270,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,LOS270.AT2,0.01,1999,0,0.013505464285714287,0.0037368928571428575,0.00264222,-0.00264222,0.0,FFext
S04/LOS270/P1/G3fine_r36/SaT1/2,S04,LOS270,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,LOS270.AT2,0.01,1999,0,0.0184475,0.0009186392857142857,0.00370241,-0.00370241,0.0,FFext
