subset_id,record_set,theta,beta,mu,n_total,n_observed,n_censored,log_likelihood
450,FFext,0.24029597669509048,0.6811721146845049,-1.4258838792217807,50,50,0,-51.749914362886244
450,NF28,0.14324613274753967,0.4504775437635405,-1.9431909202784745,50,50,0,-31.074574602460785
451,FF22,0.12674199988381132,0.41287539924309646,-2.065601755790309,50,50,0,-26.716454879360576
451,FFext,0.2558563219181834,0.5936014595820688,-1.3631392345652005,50,50,0,-44.86956966816603
451,NF28,0.13741087817410244,0.4047598535798187,-1.9847797307549937,50,50,0,-25.72385952127126
452,FF22,0.173489326407284,0.7551456460080493,-1.7516392007539854,50,50,0,-56.90469510214224
452,FFext,0.2363967852009954,0.5067908607702335,-1.4422435925232218,50,50,0,-36.96408349181232
452,NF28,0.15821591408797414,0.47700925516682285,-1.8437946339672242,50,50,0,-33.93595831046722
453,FF22,0.2042681907023347,0.6153111496499709,-1.5883214882415742,50,50,0,-46.665566025484864
453,FFext,0.2878614304546644,0.7406325076599173,-1.2452760588878673,50,50,0,-55.93439072687718
453,NF28,0.11934164383151769,0.3435462231724461,-2.125764942628134,50,50,0,-17.525245852150825
454,FF22,0.13849530140423583,0.4532379026133879,-1.9769188788093692,50,50,0,-31.380020608527037
454,FFext,0.31634999825225074,0.693856084814387,-1.1509060889139766,50,50,0,-52.67239213055852
454,NF28,0.12999860890440562,0.42045602017512457,-2.0402315293191493,50,50,0,-27.626156778948257
455,FF22,0.2507465465719086,0.8973471105363809,-1.3833126246301126,50,50,0,-65.53130040715945
455,FFext,0.2942893280002127,0.584417820048884,-1.2231918867168443,50,50,0,-44.089971289610844
455,NF28,0.12340478660279992,0.3722617211732099,-2.0922853789373668,50,50,0,-21.539020838622413
456,FF22,0.1826759483371418,0.6156179333045801,-1.7000414699284756,50,50,0,-46.69048910071043
456,FFext,0.26113801698091327,0.6531016291758356,-1.342706210732106,50,50,0,-49.645801209752875
456,NF28,0.12170582709712226,0.33969129480136073,-2.106148399303992,50,50,0,-16.961025435740414
457,FF22,0.15136606882171216,0.5256341797666413,-1.8880540792014953,50,50,0,-38.789438156061095
457,FFext,0.34378857434999344,0.6310614475823993,-1.067728420006243,50,50,0,-47.929324632679204
457,NF28,0.15514250379766856,0.47036848054224295,-1.8634112050934193,50,50,0,-33.23498245873953
458,FF22,0.22452943886327023,0.6721701771999222,-1.4937484496026423,50,50,0,-51.08474019067475
458,FFext,0.2293040014815168,0.5342247183385906,-1.4727066384135135,50,50,0,-39.59999164446355
458,NF28,0.14324613717564258,0.42861626355879656,-1.9431908893659273,50,50,0,-28.587264020466023
459,FF22,0.1866205144466617,0.7305696227223331,-1.6786780585266383,50,50,0,-55.25039016986709
459,FFext,0.32612026174356606,0.4126064594899818,-1.12048906458881,50,50,0,-26.68387576440756
459,NF28,0.10955832893123456,0.2526872916173981,-2.2112981872479898,50,50,0,-2.1668393712131957
460,FF22,0.2084839883205752,0.5002906877192248,-1.5678930353176779,50,50,0,-36.31862827230683
460,FFext,0.2172150037635485,0.5264920076806914,-1.5268676152070868,50,50,0,-38.870970401794935
460,NF28,0.1826006246510051,0.4792439754703972,-1.7004538899563364,50,50,0,-34.16965389403442
461,FF22,0.27119617811955643,0.8813769261820388,-1.304912815494708,50,50,0,-64.63343187341316
461,FFext,0.28758592664102894,0.5690859461066543,-1.246233588125905,50,50,0,-42.760735961461805
461,NF28,0.12512744147118834,0.3506377021458074,-2.0784225292798646,50,50,0,-18.546838173227883
462,FF22,0.1835508303129531,0.572883733072351,-1.6952636454158936,50,50,0,-43.093302764143786
462,FFext,0.22343376820298594,0.5298190961854239,-1.4986402479821601,50,50,0,-39.18594382448579
462,NF28,0.1496813733147038,0.46657268200771335,-1.8992464220536909,50,50,0,-32.82985346051723
463,FF22,0.17788180532683717,0.58731528946791,-1.7266359642634328,50,50,0,-44.33725256576496
463,FFext,0.2275236796316348,0.4662479570934293,-1.480500959714834,50,50,0,-32.79504272183943
463,NF28,0.11674803672409763,0.3469735543932979,-2.1477371986422082,50,50,0,-18.021590571042058
464,FF22,0.243464202464965,0.8024053520737989,-1.4127853597310935,50,50,0,-59.93985795517151
464,FFext,0.2753598143954699,0.627982292215822,-1.2896766205623151,50,50,0,-47.684761760921816
464,NF28,0.1444124861422106,0.4385740394287882,-1.9350815871327685,50,50,0,-29.73559471132622
465,FF22,0.24388825447463575,0.6760135341675539,-1.4110451320554194,50,50,0,-51.36981776093104
465,FFext,0.33536671843546173,0.6592008891606495,-1.0925306639874934,50,50,0,-50.11057944902128
465,NF28,0.15567056632082923,0.4179241496539844,-1.8600132589835914,50,50,0,-27.324160998504755
466,FF22,0.20985964245906383,0.8158101538535271,-1.5613163409655177,50,50,0,-60.768245992213934
466,FFext,0.20760815005764072,0.515423631575102,-1.5721028699945194,50,50,0,-37.80862005065999
466,NF28,0.11421079777910659,0.28871331593559707,-2.1697094347491435,50,50,0,-8.830904923247223
467,FF22,0.16422340407921351,0.6925011401775631,-1.8065275581426536,50,50,0,-52.57465739272746
467,FFext,0.249276785441296,0.523057726313967,-1.3891914117563913,50,50,0,-38.54375469847917
467,NF28,0.13074873109811902,0.43362246785876674,-2.0344778808786974,50,50,0,-29.16787592692768
468,FF22,0.2291644436825039,0.7020634285432966,-1.473315438451097,50,50,0,-53.26035048996692
468,FFext,0.29630280365653805,0.6245464624071009,-1.2163733622248458,50,50,0,-47.410449206124206
468,NF28,0.12614627186536598,0.365753123344265,-2.0703131575195193,50,50,0,-20.657092353687393
469,FF22,0.24352469892818795,0.8060558224673927,-1.4125369086334973,50,50,0,-60.166813483445566
469,FFext,0.2506138815320001,0.4859931301717304,-1.383841844869957,50,50,0,-34.86888778750734
469,NF28,0.1254225676786402,0.4006919618742181,-2.076066701435776,50,50,0,-25.21881020764279
470,FF22,0.18976981282032182,0.5406013194534018,-1.6619434527669399,50,50,0,-40.19326628051077
470,FFext,0.2724440336280123,0.5398326215854053,-1.3003220671540476,50,50,0,-40.12211946478015
470,NF28,0.1604245215402323,0.4527871715602234,-1.8299317178014172,50,50,0,-31.33027253837513
471,FF22,0.1318133236700195,0.4451339974829788,-2.02636857196214,50,50,0,-30.477930590105508
471,FFext,0.2885726287117917,0.6089687492137741,-1.2428084787485998,50,50,0,-46.14751129189793
471,NF28,0.13226197772806592,0.3653049320260873,-2.022970643512581,50,50,0,-20.59578498118966
472,FF22,0.1710494465523229,0.5433545320651358,-1.7658026031538023,50,50,0,-40.447263984229885
472,FFext,0.21759477546639258,0.6654051170293572,-1.5251207740937707,50,50,0,-50.578965577953994
472,NF28,0.1363010759067916,0.43911895750391416,-1.9928890466439553,50,50,0,-29.7976803608813
473,FF22,0.21022516527405605,0.6782219264192645,-1.5595761070865024,50,50,0,-51.532891000965535
473,FFext,0.24975716937583398,0.4776521544374598,-1.387266155655944,50,50,0,-34.0033009352535
473,NF28,0.1374108791494066,0.4497407852541038,-1.984779723657272,50,50,0,-30.992732649440725
474,FF22,0.242230952950013,0.6605190715601966,-1.417863656895757,50,50,0,-50.21046310924996
474,FFext,0.25450279678936044,0.4818835127918629,-1.3684434537027852,50,50,0,-34.444282662014786
474,NF28,0.1444124846326238,0.45996228562271047,-1.935081597586067,50,50,0,-32.11638794189339
475,FF22,0.1396229668127528,0.4632568478957493,-1.9688095834695905,50,50,0,-32.47324451685763
475,FFext,0.21306259991446758,0.4855135064103336,-1.5461692601397188,50,50,0,-34.819517883929265
475,NF28,0.12864526523826694,0.3849468730469833,-2.05069654436525,50,50,0,-23.214429050920625
476,FF22,0.20857909482084136,0.6664610934805997,-1.5674369580202179,50,50,0,-50.65825091912015
476,FFext,0.3767021889948812,0.6855458721659562,-0.9763003533244359,50,50,0,-52.06993370381648
476,NF28,0.12614627098959416,0.36575312554831135,-2.07031316446203,50,50,0,-20.65709235368772
477,FF22,0.18232926805291633,0.745902263600962,-1.7019410613474821,50,50,0,-56.28889158628863
477,FFext,0.24127327775673513,0.6913854167046086,-1.421825055306901,50,50,0,-52.49403465147609
477,NF28,0.13551909501020093,0.42668355067218466,-1.9986427260065274,50,50,0,-28.361294903594604
478,FF22,0.3380657057857724,0.5553098675554391,-1.084515006575642,50,50,0,-41.53547652427646
478,FFext,0.2592001617679922,0.6284157037568241,-1.350154690399304,50,50,0,-47.71925787766874
478,NF28,0.13074872795323236,0.410865334857732,-2.0344779049316015,50,50,0,-26.472438149872662
479,FF22,0.15626129723814325,0.6810425677889846,-1.8562256906551964,50,50,0,-51.74040338523896
479,FFext,0.23808570285970984,0.6508747624795547,-1.4351245740804834,50,50,0,-49.47502448033182
479,NF28,0.11837778370485554,0.3260308347757077,-2.1338742117662832,50,50,0,-14.908760715930152
480,FF22,0.18306128948504774,0.6241622529709242,-1.6979342669934587,50,50,0,-47.379681439499436
480,FFext,0.3065032756806475,0.7178691673803688,-1.1825268362872954,50,50,0,-54.373529550948064
480,NF28,0.14642841080194471,0.47959456161963043,-1.9212186334278722,50,50,0,-34.20621710203499
481,FF22,0.16713176259632764,0.6221550382524376,-1.78897278007755,50,50,0,-47.21862884799067
481,FFext,0.33738567557096383,0.6577377566255664,-1.0865285651035796,50,50,0,-49.999478591545824
481,NF28,0.14013301682928547,0.4181907883321697,-1.9651631872421602,50,50,0,-27.356051049385453
482,FF22,0.3602698586623674,0.7042940469722518,-1.0209019209518146,50,50,0,-53.418960659410985
482,FFext,0.30557364638558726,0.5940711412174625,-1.1855644610575353,50,50,0,-44.90911697904357
482,NF28,0.1307487216034934,0.4108653329742496,-2.034477953496044,50,50,0,-26.47243814987389
483,FF22,0.22975195751624522,0.6418782521443589,-1.4707549975813523,50,50,0,-48.779094866005124
483,FFext,0.27362583659375816,0.6349683032867538,-1.2959936656974316,50,50,0,-48.237916468726276
483,NF28,0.13181332774589638,0.422996635792297,-2.0263685410405556,50,50,0,-27.92737433347172
484,FF22,0.23712328725967016,0.7657054192866939,-1.439175073695922,50,50,0,-57.599039424581285
484,FFext,0.27137139996273096,0.580668462788882,-1.3042669167851482,50,50,0,-43.76816129946495
484,NF28,0.1271733979362029,0.4045868238468721,-2.0622037856697153,50,50,0,-25.70248106489102
485,FF22,0.20324405722763564,0.6803633077361805,-1.5933477697140972,50,50,0,-51.690508723784575
485,FFext,0.2539971790087374,0.6341352570184182,-1.3704321182900887,50,50,0,-48.17227686819647
485,NF28,0.13520023696674624,0.4050117237827071,-2.0009983626621892,50,50,0,-25.754963646051653
486,FF22,0.2429517139101642,0.8085054807731048,-1.4148925635753011,50,50,0,-60.3185354211881
486,FFext,0.33098877629012086,0.6514619702411001,-1.1056708126690409,50,50,0,-49.52011426072929
486,NF28,0.1271733979362029,0.4045868238468721,-2.0622037856697153,50,50,0,-25.702481064891025
487,FF22,0.25526759608079763,0.7749108566686119,-1.3654428876599163,50,50,0,-58.196562867706426
487,FFext,0.24146923936506587,0.6527797975823881,-1.4210131872317093,50,50,0,-49.621155811728954
487,NF28,0.14762067067486606,0.46805100804930283,-1.913109331398512,50,50,0,-32.98802738031984
488,FF22,0.20962095687221993,0.5612001815604951,-1.5624543464560394,50,50,0,-42.063045887236854
488,FFext,0.26395293570123274,0.6389685235095084,-1.331984465587461,50,50,0,-48.55192238358164
488,NF28,0.15141374387618187,0.423338097423983,-1.8877391635243972,50,50,0,-27.967720494706978
489,FF22,0.33245691043024916,0.8504217054431458,-1.1012450199750665,50,50,0,-62.84578014510797
489,FFext,0.2505922761636057,0.7766286473188662,-1.3839280583694364,50,50,0,-58.30727859427732
489,NF28,0.11837777483048689,0.3260308341100826,-2.1338742867327904,50,50,0,-14.908760715935102
490,FF22,0.19814356934747127,0.7386622482931418,-1.61876341332944,50,50,0,-55.8012023618587
490,FFext,0.3134889457086414,0.6914635262717066,-1.1599911804283174,50,50,0,-52.499683621389266
490,NF28,0.13520023134832473,0.4050117225651724,-2.0009984042184894,50,50,0,-25.754963646052524
491,FF22,0.19058030794971886,0.6869673129678954,-1.6576816092080175,50,50,0,-52.17349798247881
491,FFext,0.252083594018314,0.5507244425667127,-1.377994524183493,50,50,0,-41.12089173134102
491,NF28,0.10717734476884536,0.20794396637577545,-2.2332703887915755,50,50,0,7.57735958510551
492,FF22,0.2552506153705868,0.8273585535929104,-1.3655094110858634,50,50,0,-61.471070804141064
492,FFext,0.36479395383527236,0.7173018204444787,-1.008422594835778,50,50,0,-54.33399824466883
492,NF28,0.12170582706402938,0.3396912894345678,-2.1061483995759005,50,50,0,-16.96102543574046
493,FF22,0.1885368992717839,0.740638998445371,-1.6684615391460604,50,50,0,-55.93482923671699
493,FFext,0.3176774231208909,0.6451188628436811,-1.1467188037480367,50,50,0,-49.030892293831016
493,NF28,0.13074872386039144,0.4108653297760091,-2.034477936234705,50,50,0,-26.47243814987338
494,FF22,0.1915505970574176,0.8373450960746309,-1.6526032908608663,50,50,0,-62.07097793020888
494,FFext,0.27278353793913296,0.5832703076498105,-1.2990766996315504,50,50,0,-43.99169960060397
494,NF28,0.14127402475327977,0.45065874310335186,-1.9570538366698145,50,50,0,-31.094682063921287
495,FF22,0.16885925001548777,0.5825653930780095,-1.7786897512081392,50,50,0,-43.93123583500113
495,FFext,0.2444289460039853,0.468575280160381,-1.4088306216929554,50,50,0,-33.044001554187076
495,NF28,0.14441248011859456,0.4385740329673964,-1.9350816288439552,50,50,0,-29.735594711326552
496,FF22,0.1536909848689395,0.5023876033819897,-1.8728112842310671,50,50,0,-36.52776019751526
496,FFext,0.3989588611971458,0.6319008294040022,-0.9188969721769938,50,50,0,-47.99578598471237
496,NF28,0.1289486751247028,0.4308836444381374,-2.0483408210410055,50,50,0,-28.851066923950427
497,FF22,0.2668016078879565,0.7551791091463,-1.3212499383922744,50,50,0,-56.90691122641636
497,FFext,0.24729280933905834,0.6645994649232057,-1.3971821815493235,50,50,0,-50.518390019773086
497,NF28,0.12003026136715202,0.333219630675207,-2.120011389932033,50,50,0,-15.999253893396382
498,FF22,0.22123380676089127,0.8368456905558693,-1.5085351875538833,50,50,0,-62.041147180855845
498,FFext,0.2755959793231316,0.4636109406572043,-1.2888193287620715,50,50,0,-32.51144839045195
498,NF28,0.1424243162347505,0.46038399858954954,-1.9489445345066088,50,50,0,-32.16220877973877
499,FF22,0.15945392478874706,0.5589739477379444,-1.8360002712868455,50,50,0,-41.864306082844074
499,FFext,0.2328536133465677,0.662735786973704,-1.457345291758895,50,50,0,-50.37798329911954
499,NF28,0.12512744978928897,0.3770476362944952,-2.078422462802837,50,50,0,-22.177739544212002
500,FF22,0.1788437644511386,0.6770990987504533,-1.7212426785696133,50,50,0,-51.45004491315991
500,FFext,0.24557323076161972,0.6118511643454698,-1.4041600839198438,50,50,0,-46.38361640746738
500,NF28,0.1315031661086409,0.37623536710676514,-2.028724350782367,50,50,0,-22.069909343164348
501,FF22,0.22753551482130427,0.7281700915878562,-1.4804489436702561,50,50,0,-55.085896646083
501,FFext,0.2790567770345018,0.48180651852076334,-1.2763400159487004,50,50,0,-34.436293594810806
501,NF28,0.12512744320967797,0.35063770466867483,-2.0784225153861127,50,50,0,-18.546838173226817
502,FF22,0.19994152648360397,0.5242846487975058,-1.6097303227638142,50,50,0,-38.660901850439835
502,FFext,0.2775260041339115,0.5386170790594621,-1.2818406415953516,50,50,0,-40.00940722358553
502,NF28,0.1424243132779494,0.43901628698329054,-1.9489445552671165,50,50,0,-29.785989067693105
503,FF22,0.13285357194250108,0.4493950775579316,-2.018507720103507,50,50,0,-30.954283575243082
503,FFext,0.394885713932923,0.7205390750682579,-0.929158887760925,50,50,0,-54.559145555354156
503,NF28,0.13551909918608604,0.403535292195484,-1.99864269519253,50,50,0,-25.572360386156962
504,FF22,0.15292043086124912,0.5608937016067967,-1.8778375525980648,50,50,0,-42.03573335617896
504,FFext,0.40515125976167665,0.6044106475517812,-0.9034948007091974,50,50,0,-45.771854951790466
504,NF28,0.13074872340045962,0.41086532977190726,-2.0344779397523824,50,50,0,-26.472438149873472
505,FF22,0.19705575100748268,0.711829419895649,-1.6242685902431226,50,50,0,-53.951078236405635
505,FFext,0.2354831563592796,0.539594209459978,-1.446115890974081,50,50,0,-40.10003292115041
505,NF28,0.1119922036248658,0.28895588926067844,-2.189326020602235,50,50,0,-8.872896454925803
506,FF22,0.28062703542321216,0.9605253141186836,-1.2707287673334382,50,50,0,-68.93317983313509
506,FFext,0.2453448557100634,0.5621826237386991,-1.4050904838147509,50,50,0,-42.15050030322443
506,NF28,0.13551909689241734,0.426683553242532,-1.9986427121175887,50,50,0,-28.361294903594352
507,FF22,0.2070450436200895,0.7159959922672552,-1.5748189073592378,50,50,0,-54.24289114717701
507,FFext,0.30939659169529404,0.6391803082562836,-1.1731313567561603,50,50,0,-48.568491852596196
507,NF28,0.11019050845018925,0.2405128765801043,-2.2055445161888114,50,50,0,0.302113021497981
508,FF22,0.138821931490343,0.4517935215093986,-1.9745632355358622,50,50,0,-31.2204258777106
508,FFext,0.22803580108084168,0.6844772972409092,-1.4782526400700116,50,50,0,-51.991937004696595
508,NF28,0.15730821783407523,0.48755002064816705,-1.8495482272178396,50,50,0,-35.028807437457374
509,FF22,0.15716296235124638,0.6735938238656892,-1.850472035199694,50,50,0,-51.19052708001654
509,FFext,0.36035728866420036,0.4775235619024185,-1.020659271191571,50,50,0,-33.989838129226534
509,NF28,0.14046351858523526,0.4603880747408751,-1.962807478121938,50,50,0,-32.16265193262808
510,FF22,0.1741858593346295,0.6201882354300208,-1.7476323927459105,50,50,0,-47.06031432299635
510,FFext,0.2787182368426259,0.7374330077604238,-1.2775539112470709,50,50,0,-55.71792560266342
510,NF28,0.1404635186049005,0.46038807473475174,-1.9628074779819356,50,50,0,-32.16265193262808
511,FF22,0.18455182304262832,0.6278822278651702,-1.6898249712421138,50,50,0,-47.6767938029731
511,FFext,0.22997434195650204,0.5307109976960436,-1.469787532992715,50,50,0,-39.27004442112216
511,NF28,0.12170582285662386,0.3396912927672061,-2.1061484341461894,50,50,0,-16.961025435743363
512,FF22,0.20050450189223717,0.6963985897203869,-1.6069185791597191,50,50,0,-52.85527204662533
512,FFext,0.1906963737934733,0.5066313522260923,-1.6570727817979123,50,50,0,-36.948344049997424
512,NF28,0.1325739121243605,0.3893270764609544,-2.0206149617300384,50,50,0,-23.780152605337985
513,FF22,0.1921420599960895,0.8772529825964264,-1.6495202847293537,50,50,0,-64.39893394931826
513,FFext,0.2552269190658416,0.7569058566516804,-1.36560225084144,50,50,0,-57.021106352588006
513,NF28,0.1160782176368565,0.3283932995187273,-2.1534910251342145,50,50,0,-15.26976148793678
514,FF22,0.2628201990531876,0.925471469194421,-1.33628513439235,50,50,0,-67.07432769409213
514,FFext,0.27647868114572666,0.6354080652359195,-1.2856215635394024,50,50,0,-48.272534079687624
514,NF28,0.13662253442297315,0.437713935117822,-1.9905333789577082,50,50,0,-29.637441889818096
515,FF22,0.23036635962973295,0.5746245564806327,-1.4680843693721934,50,50,0,-43.24500765781121
515,FFext,0.2934503677576115,0.5584731427262238,-1.2260467587578887,50,50,0,-41.81949008363541
515,NF28,0.13630107495569868,0.39292393395584757,-1.992889053621838,50,50,0,-24.239964905651483
516,FF22,0.24195704457390527,0.653300260099714,-1.4189950703414747,50,50,0,-49.66100522268057
516,FFext,0.2284022607934345,0.6768208119822828,-1.4766469028541984,50,50,0,-51.42949059057203
516,NF28,0.1101905083516144,0.2405128753236372,-2.205544517083397,50,50,0,0.30211302149751784
517,FF22,0.30922437059650093,0.9047804999942121,-1.1736881471455591,50,50,0,-65.94378111756545
517,FFext,0.2714581294033143,0.6158458265274782,-1.3039473710101694,50,50,0,-46.70899552256575
517,NF28,0.11934165134662153,0.37046204508272595,-2.1257648796567907,50,50,0,-21.29671255904626
518,FF22,0.2327474433190368,0.5432473316826086,-1.457801347551085,50,50,0,-40.43739777875532
518,FFext,0.231349371946288,0.6601414294454055,-1.4638262783668181,50,50,0,-50.181867763185494
518,NF28,0.1333388994751324,0.40323071961827606,-2.0148612753501145,50,50,0,-25.534608515542082
519,FF22,0.1978776849264608,0.5028090516412994,-1.6201061920722035,50,50,0,-36.5696871146458
519,FFext,0.3446173008464548,0.7405663997667297,-1.0653207505581577,50,50,0,-55.92992788336389
519,NF28,0.12614627410281182,0.39114379792825066,-2.0703131397826033,50,50,0,-24.012925930604364
520,FF22,0.2502170722636849,0.6304926007391247,-1.3854264488100259,50,50,0,-47.884234173279935
520,FFext,0.2782750867350232,0.5945132722129431,-1.2791451339147344,50,50,0,-44.946314911640954
520,NF28,0.12170581608239264,0.3396912944050887,-2.1061484898068903,50,50,0,-16.961025435749157
521,FF22,0.26226696854653225,0.8994399614780941,-1.3383923300943215,50,50,0,-65.64777768731904
521,FFext,0.38880591288587735,0.6829871332185001,-0.9446749984716861,50,50,0,-51.882964286596824
521,NF28,0.1296927380501697,0.39819966250176725,-2.042587179588324,50,50,0,-24.90683959707443
522,FF22,0.15828117679454934,0.6139761392613868,-1.8433822276015404,50,50,0,-46.556966274416936
522,FFext,0.2680610146205788,0.5139523257311868,-1.316540657888667,50,50,0,-37.665688403569966
522,NF28,0.13442457731864835,0.4152019963822088,-2.0067520006569826,50,50,0,-26.997419526070455
523,FF22,0.19992822741317512,0.5828028184891484,-1.6097968397749367,50,50,0,-43.951608156129176
523,FFext,0.42811571381180863,0.5731238823384195,-0.8483617605674652,50,50,0,-43.11425797233478
523,NF28,0.15477746759932884,0.4515077736623925,-1.8657668865649957,50,50,0,-31.18879261299285
524,FF22,0.2863796682714466,0.8145595827644082,-1.2504368370879269,50,50,0,-60.69154184377513
524,FFext,0.27652274338789246,0.6019983820961406,-1.285462206835046,50,50,0,-45.57190122945137
524,NF28,0.1526465994088493,0.4323784016676401,-1.8796298370959035,50,50,0,-29.02421967387305
525,FF22,0.17560412548955387,0.6397774243402765,-1.739523104380818,50,50,0,-48.61518045734687
525,FFext,0.2278237383081987,0.5936365768294958,-1.4791830266018995,50,50,0,-44.87252840419955
525,NF28,0.11108770340563735,0.2659637721353658,-2.1974352688793877,50,50,0,-4.727206730315998
526,FF22,0.1832024909898381,0.7110546211226846,-1.6971632297284438,50,50,0,-53.896625659706466
526,FFext,0.2352909706168756,0.5110111782025295,-1.4469323579040487,50,50,0,-37.378736217286146
526,NF28,0.12512744587825195,0.37704763460997015,-2.078422494059265,50,50,0,-22.177739544213594
527,FF22,0.20109523405427052,0.5302505786293557,-1.6039766818664116,50,50,0,-39.2266479242361
527,FFext,0.23540899549817332,0.5653494576956016,-1.4464308712149998,50,50,0,-42.43136594624077
527,NF28,0.1582159119285103,0.4564205470816382,-1.8437946476160652,50,50,0,-31.7298947399281
528,FF22,0.18763825021780053,0.7866447885484906,-1.6732393707742677,50,50,0,-58.94800245959624
528,FFext,0.2232861591875961,0.5421268868313447,-1.4993011050951357,50,50,0,-40.33416786358294
528,NF28,0.1289486630155021,0.38369841152873807,-2.0483409149481453,50,50,0,-23.052005892687603
529,FF22,0.21151582035104297,0.8136623627033338,-1.5534554825790872,50,50,0,-60.63643757543632
529,FFext,0.2982158366299788,0.740317336476187,-1.2099377706505852,50,50,0,-55.913109048467234
529,NF28,0.17234425230692418,0.4467943058637898,-1.7582613355343062,50,50,0,-30.66407980316061
530,FF22,0.2210729471113777,0.7932557431571232,-1.5092625545009053,50,50,0,-59.36644544433511
530,FFext,0.22933968643086922,0.5097058323290573,-1.4725510276404237,50,50,0,-37.250851301385836
530,NF28,0.14897782961407538,0.3796453442331911,-1.90395777864409,50,50,0,-22.52103930742239
531,FF22,0.18648482741542938,0.6657404263671479,-1.6794053975485719,50,50,0,-50.60415465056731
531,FFext,0.3086354851516121,0.8292681017535886,-1.1755943581341086,50,50,0,-61.586338147199534
531,NF28,0.1057018039365669,0.18804592896986236,-2.247133319680462,50,50,0,12.606475699982678
532,FF22,0.19594714603060961,0.6230920086117856,-1.6299103192263884,50,50,0,-47.29387232525669
532,FFext,0.3046815605995123,0.5539883103821593,-1.1884881113969552,50,50,0,-41.41634197910117
532,NF28,0.12820888451422857,0.43985694524279073,-2.0540944349137766,50,50,0,-29.881639818765592
533,FF22,0.14520003581107085,0.5472040985792509,-1.9296429299587523,50,50,0,-40.80025577937447
533,FFext,0.24292754798731156,0.5273887747858409,-1.414992036529871,50,50,0,-38.95606217214361
533,NF28,0.1412740228300214,0.45065874407092216,-1.9570538502834876,50,50,0,-31.094682063921347
534,FF22,0.22623011751965438,0.7248185176907592,-1.4862025786297999,50,50,0,-54.855227973021776
534,FFext,0.30552355838423456,0.5855553359898451,-1.185728389156286,50,50,0,-44.18719732895428
534,NF28,0.12864524731859683,0.3591183281839659,-2.0506966836604765,50,50,0,-19.74175950003985
535,FF22,0.20640770101300615,0.6522781361586029,-1.5779019349612455,50,50,0,-49.58271611024577
535,FFext,0.3420088596379182,0.605930411581572,-1.0729186368810404,50,50,0,-45.89741984890177
535,NF28,0.147620669737703,0.4881494341846013,-1.9131093377469661,50,50,0,-35.09024172725653
536,FF22,0.20917116114813797,0.7248049648143817,-1.5646024093143431,50,50,0,-54.85429341686458
536,FFext,0.3676650851351854,0.5930726685006982,-1.0005828499422096,50,50,0,-44.82500967187299
536,NF28,0.1251274462503388,0.35063770457851645,-2.0784224910856017,50,50,0,-18.546838173225147
537,FF22,0.23117259045178018,0.8227206717299955,-1.4645907026211809,50,50,0,-61.18999981078667
537,FFext,0.27363597118576444,0.49003366695098105,-1.2959566282434622,50,50,0,-35.28286755788512
537,NF28,0.11674803062063151,0.3469735521261965,-2.147737250921171,50,50,0,-18.021590571045795
538,FF22,0.2075333464197408,0.7137567029768325,-1.5724632465858466,50,50,0,-54.08627014750765
538,FFext,0.2836413978120447,0.6927761065170969,-1.2600445224381742,50,50,0,-52.59450619482703
538,NF28,0.14127402040908943,0.428806693883722,-1.9570538674199147,50,50,0,-28.609473991424125
539,FF22,0.22707828127935203,0.9267430318298667,-1.4824604694974393,50,50,0,-67.14298001004273
539,FFext,0.2431158404352616,0.5786965915290543,-1.4142172396213866,50,50,0,-43.59807931046851
539,NF28,0.12969274115610027,0.3981996553344757,-2.0425871556399473,50,50,0,-24.906839597074264
540,FF22,0.2922307862192006,0.6983090879729695,-1.2302114251224336,50,50,0,-52.99225296231663
540,FFext,0.25216300111170153,0.5422308735662406,-1.3776795707666099,50,50,0,-40.34375654685335
540,NF28,0.13741087488440215,0.42784186429798265,-1.9847797546956043,50,50,0,-28.49684507222045
541,FF22,0.18898155441650452,0.7387730900153733,-1.6661058643651332,50,50,0,-55.80870396829434
541,FFext,0.24077543101604346,0.5811581726324024,-1.4238906014172248,50,50,0,-43.810309829966386
541,NF28,0.11837778679723776,0.32603083045032266,-2.133874185643289,50,50,0,-14.908760715929057
542,FF22,0.3566819413804884,0.8374806112332958,-1.0309108148108799,50,50,0,-62.07906869710338
542,FFext,0.2352909723074702,0.5110111737470252,-1.4469323507189256,50,50,0,-37.378736217286125
542,NF28,0.12072284195555885,0.3224599649406573,-2.114257923086931,50,50,0,-14.358112219287477
543,FF22,0.2259265396194101,0.5209118340356927,-1.4875453784805441,50,50,0,-38.338203127010814
543,FFext,0.21127524660627234,0.5479250856685385,-1.5545935093234362,50,50,0,-40.86609144697572
543,NF28,0.12240809521472105,0.3289008328528307,-2.100394773715719,50,50,0,-15.346977340835434
544,FF22,0.15453941738334367,0.5055832534362433,-1.867306086489347,50,50,0,-36.84479829280482
544,FFext,0.2437219900205736,0.530335014857615,-1.4117270884432631,50,50,0,-39.23460855931964
544,NF28,0.1393290592168347,0.45041339007799963,-1.9709168110732556,50,50,0,-31.067453092408925
545,FF22,0.2126693199910366,0.863575350271644,-1.5480168079364065,50,50,0,-63.613220583511726
545,FFext,0.22390424167797648,0.6188785004545029,-1.4965368110371031,50,50,0,-46.95461146322486
545,NF28,0.14324613518288867,0.4286162563539992,-1.9431909032773247,50,50,0,-28.587264020466097
